browser_isolated,browser_isolated_async_work,browser_isolated_graphics,browser_isolated_video5,browser_unisolated,browser_unisolated_async_work,browser_unisolated_graphics,browser_unisolated_video5
100.36500000953674,100.55499999970198,100.73499995470048,100.61000001430511,100.39999985694884,100.5,100.5,100.19999998807909
100.63000011444092,100.63500000163911,100.07000005245207,100.4549999833107,100.5,100.39999999850988,100.5,100.30000001192091
100.1949999332428,100.33500000089408,100.82499998807909,100.23000001907349,100.70000004768372,100.30000000074506,100.30000001192091,100.69999998807909
100.36500000953674,100.3149999976158,100.01999998092651,100.2849999666214,100.20000004768372,100.5,100.5999999642372,100.30000001192091
113.39000010490416,100.55000000074506,100.5900000333786,100.6899999976158,100.29999995231628,100.30000000074506,100.20000004768372,100.60000002384186
100.47999978065492,100.46000000089408,100.41499996185304,100.1350000500679,100.40000009536745,100.69999999925494,100.39999997615814,100.30000001192091
100.1800000667572,100.4349999986589,100.23500001430511,100.46999996900558,100.29999995231628,100.19999999925494,100.39999997615814,100.29999995231628
100.30999994277954,100.35999999940395,100.55000001192091,100.6899999976158,100.70000004768372,100.60000000149012,100.70000004768372,100.5
100.61500000953674,100.4700000025332,100.27499997615814,100.60500001907349,100.29999995231628,100.59999999776484,100.29999995231628,100.4000000357628
100.49000000953674,100.85500000044703,100.625,100.23000001907349,100.59999990463255,100.19999999925494,100.80000001192091,100.69999998807909
114.90000009536745,100.14999999850988,100.30000001192091,100.58999997377396,100.10000014305116,100.60000000149012,100.30000001192091,100.5
117.02999997138976,100.76000000163911,100.39999997615814,100.41500002145769,100.69999980926514,100.10000000149012,100.19999998807909,100.19999998807909
100.00500011444092,100.70499999821186,100.4200000166893,100.5799999833107,100.0,100.29999999701975,100.30000001192091,100.4000000357628
117.25,100.1900000013411,100.23500001430511,100.30000001192091,100.90000009536745,100.70000000298025,100.80000001192091,100.29999995231628
99.3349997997284,100.32000000029802,100.30500000715256,100.27999997138976,100.59999990463255,100.5,100.0999999642372,100.70000004768372
116.66000008583067,101.07999999821186,100.57499998807909,100.35000002384186,100.10000014305116,100.29999999701975,100.30000001192091,100.19999998807909
100.84999990463255,100.589999999851,100.55500000715256,100.84499996900558,100.39999985694884,100.5,100.80000001192091,101.0999999642372
99.95500016212463,100.035000000149,100.26499998569489,100.80500000715256,100.30000019073486,100.70000000298025,100.0,100.4000000357628
100.41499996185304,100.49000000208616,100.69499999284744,100.13999998569489,100.29999995231628,100.09999999776484,100.5,100.19999998807909
100.4449999332428,100.44500000029802,100.1899999976158,100.30000001192091,100.89999985694884,100.60000000149012,100.69999998807909,100.39999997615814
100.66000008583067,100.48499999940395,100.72000002861024,100.4200000166893,100.30000019073486,100.39999999850988,100.19999998807909,101.10000002384186
100.0550000667572,100.53999999910592,100.48499995470048,100.49500000476836,113.59999990463255,100.69999999925494,100.60000002384186,100.60000002384186
100.61999988555908,100.42999999970198,100.2750000357628,100.5649999976158,99.79999995231628,100.30000000074506,100.5,100.0
101.04999995231628,100.27499999850988,101.04000002145769,100.51499998569489,100.29999995231628,100.30000000074506,101.19999998807909,100.39999997615814
100.37000012397766,100.214999999851,100.32499998807909,100.54000002145769,100.5,100.30000000074506,99.5,100.19999998807909
100.0,100.41500000283122,100.37000000476836,100.5649999976158,100.40000009536745,100.19999999925494,101.0,100.4000000357628
100.82500004768372,100.4949999973178,100.00499999523164,100.3149999976158,100.5,100.5,100.5,100.5
100.74499988555908,100.30499999970198,100.6899999976158,100.44499999284744,100.59999990463255,100.60000000149012,100.60000002384186,100.5
99.78999996185304,101.08500000089408,100.46999996900558,100.46999996900558,100.40000009536745,100.79999999701975,102.30000001192091,100.39999997615814
100.52999997138976,99.85999999940395,100.36000001430511,100.48000001907349,100.29999995231628,100.0,98.0999999642372,101.39999997615814
100.38499999046326,100.410000000149,100.62000000476836,100.54000002145769,100.5,100.40000000223516,100.5,100.20000004768372
100.30000019073486,100.339999999851,100.18000000715256,100.875,100.29999995231628,100.30000000074506,100.4000000357628,100.19999998807909
100.42499995231628,100.48500000312924,100.39499998092651,101.2950000166893,100.5,100.89999999850988,100.39999997615814,100.5
101.21499991416933,100.45999999716878,100.48500001430511,100.49499994516373,100.5,100.0,100.39999997615814,100.19999998807909
101.07999992370604,101.17999999970198,100.39499998092651,100.22000002861024,100.40000009536745,100.60000000149012,100.70000004768372,100.60000002384186
99.26999998092651,99.71000000089408,100.20500004291534,100.3299999833107,100.40000009536745,100.39999999850988,100.0,100.5
100.5550000667572,100.46000000089408,100.5799999833107,100.48500001430511,100.69999980926514,100.39999999850988,100.39999997615814,100.19999998807909
100.53500008583067,100.464999999851,100.5,100.72500002384186,99.90000009536745,100.80000000074506,100.69999998807909,100.39999997615814
100.39499998092651,100.21000000089408,100.25,100.54999995231628,101.20000004768372,100.5,100.30000001192091,100.30000001192091
100.7649998664856,100.5599999986589,100.875,100.4650000333786,100.09999990463255,100.5,100.30000001192091,100.5
100.35000014305116,100.47500000149012,100.27999997138976,100.52499997615814,100.70000004768372,100.30000000074506,101.0,100.39999997615814
100.79500007629396,100.48999999836089,100.17500001192091,100.54000002145769,100.20000004768372,100.19999999925494,100.30000001192091,100.5
100.29499983787537,100.5599999986589,100.7049999833107,100.38499999046326,100.39999985694884,100.30000000074506,100.5999999642372,100.70000004768372
